Section Name,My GSTIN,GSTIN of supplier,Trade/Legal name,Taxpayer Type,2B Return Period,Invoice number,Invoice type,Invoice Date,Invoice Value(?),Place of supply,Supply Attract Reverse Charge,Original Invoice number,Original Invoice Date,Taxable Value (?),Integrated Tax(?),Central Tax(?),State/UT Tax(?),Cess(?),GSTR-1/5 Period,GSTR-1/5 Filing Date,ITC Availability,Reason,Applicable % of Tax Rate,Source,IRN,IRN Date
B2B,37AAACT7391N1ZN,37AAECP6238L1ZZ,M/S PALLAVA RED GRANITE PVT LTD,Regular,Feb 2022,'PRGST38/2021-22',INVOICE,18-Feb-2022,"169,947.00",ANDHRAPRADESH,NO,,,"144,023.00",0.00,"12,962.00","12,962.00",0.00,Feb 2022,11th Mar 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AAECP6238L1ZZ,M/S PALLAVA RED GRANITE PVT LTD,Regular,Feb 2022,'PRGST37B/2021-22',INVOICE,16-Feb-2022,"34,085.00",ANDHRAPRADESH,NO,,,"28,885.00",0.00,"2,600.00","2,600.00",0.00,Feb 2022,11th Mar 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AAECP6238L1ZZ,M/S PALLAVA RED GRANITE PVT LTD,Regular,Feb 2022,'PRGST37A/2021-22',INVOICE,16-Feb-2022,"11,800.00",ANDHRAPRADESH,NO,,,"10,000.00",0.00,900.00,900.00,0.00,Feb 2022,11th Mar 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AAECP6238L1ZZ,M/S PALLAVA RED GRANITE PVT LTD,Regular,Feb 2022,'PRGST37/2021-22',INVOICE,16-Feb-2022,"163,724.00",ANDHRAPRADESH,NO,,,"138,750.00",0.00,"12,487.00","12,487.00",0.00,Feb 2022,11th Mar 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AAECP6238L1ZZ,M/S PALLAVA RED GRANITE PVT LTD,Regular,Feb 2022,'PRGST36B/2021-22',INVOICE,15-Feb-2022,"65,915.00",ANDHRAPRADESH,NO,,,"55,861.00",0.00,"5,027.00","5,027.00",0.00,Feb 2022,11th Mar 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AAECP6238L1ZZ,M/S PALLAVA RED GRANITE PVT LTD,Regular,Feb 2022,'PRGST36A/2021-22',INVOICE,15-Feb-2022,"12,650.00",ANDHRAPRADESH,NO,,,"10,720.00",0.00,965.00,965.00,0.00,Feb 2022,11th Mar 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AAECP6238L1ZZ,M/S PALLAVA RED GRANITE PVT LTD,Regular,Feb 2022,'PRGST36/2021-22',INVOICE,15-Feb-2022,"175,514.00",ANDHRAPRADESH,NO,,,"148,740.00",0.00,"13,387.00","13,387.00",0.00,Feb 2022,11th Mar 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AAECP6238L1ZZ,M/S PALLAVA RED GRANITE PVT LTD,Regular,Feb 2022,'PRGST35A/2021-22',INVOICE,13-Feb-2022,"15,764.00",ANDHRAPRADESH,NO,,,"13,360.00",0.00,"1,202.00","1,202.00",0.00,Feb 2022,11th Mar 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AAECP6238L1ZZ,M/S PALLAVA RED GRANITE PVT LTD,Regular,Feb 2022,'PRGST35/2021-22',INVOICE,13-Feb-2022,"218,736.00",ANDHRAPRADESH,NO,,,"185,370.00",0.00,"16,683.00","16,683.00",0.00,Feb 2022,11th Mar 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AAECP6238L1ZZ,M/S PALLAVA RED GRANITE PVT LTD,Regular,Feb 2022,'PRGST34B/2021-22',INVOICE,13-Feb-2022,"70,491.00",ANDHRAPRADESH,NO,,,"59,739.00",0.00,"5,376.00","5,376.00",0.00,Feb 2022,11th Mar 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AAECP6238L1ZZ,M/S PALLAVA RED GRANITE PVT LTD,Regular,Feb 2022,'PRGST34A/2021-22',INVOICE,11-Feb-2022,"13,146.00",ANDHRAPRADESH,NO,,,"11,140.00",0.00,"1,003.00","1,003.00",0.00,Feb 2022,11th Mar 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AAECP6238L1ZZ,M/S PALLAVA RED GRANITE PVT LTD,Regular,Feb 2022,'PRGST34/2021-22',INVOICE,11-Feb-2022,"182,390.00",ANDHRAPRADESH,NO,,,"154,568.00",0.00,"13,911.00","13,911.00",0.00,Feb 2022,11th Mar 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AAECP6238L1ZZ,M/S PALLAVA RED GRANITE PVT LTD,Regular,Feb 2022,'PRGST33B/2021-22',INVOICE,11-Feb-2022,"102,934.00",ANDHRAPRADESH,NO,,,"87,232.00",0.00,"7,851.00","7,851.00",0.00,Feb 2022,11th Mar 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AAECP6238L1ZZ,M/S PALLAVA RED GRANITE PVT LTD,Regular,Feb 2022,'PRGST32B/2021-22',INVOICE,10-Feb-2022,"68,926.00",ANDHRAPRADESH,NO,,,"58,412.00",0.00,"5,257.00","5,257.00",0.00,Feb 2022,11th Mar 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AAECP6238L1ZZ,M/S PALLAVA RED GRANITE PVT LTD,Regular,Feb 2022,'PRGST32A/2021-22',INVOICE,10-Feb-2022,"16,024.00",ANDHRAPRADESH,NO,,,"13,580.00",0.00,"1,222.00","1,222.00",0.00,Feb 2022,11th Mar 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AAECP6238L1ZZ,M/S PALLAVA RED GRANITE PVT LTD,Regular,Feb 2022,'PRGST32/2021-22',INVOICE,10-Feb-2022,"222,339.00",ANDHRAPRADESH,NO,,,"188,423.00",0.00,"16,958.00","16,958.00",0.00,Feb 2022,11th Mar 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37BYBPM0694Q1ZQ,S.MADHAVI,Regular,Feb 2022,'SMV/2021-22/024',INVOICE,26-Feb-2022,"70,998.00",ANDHRAPRADESH,NO,,,"60,168.00",0.00,"5,415.12","5,415.12",0.00,Feb 2022,11th Mar 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37BYBPM0694Q1ZQ,S.MADHAVI,Regular,Feb 2022,'SMV/2021-22/023',INVOICE,26-Feb-2022,"466,403.00",ANDHRAPRADESH,NO,,,"395,257.00",0.00,"35,573.13","35,573.13",0.00,Feb 2022,11th Mar 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37BYBPM0694Q1ZQ,S.MADHAVI,Regular,Feb 2022,'SMV/2021-22/022',INVOICE,05-Feb-2022,"2,888,597.00",ANDHRAPRADESH,NO,,,"2,447,963.00",0.00,"220,316.67","220,316.67",0.00,Feb 2022,11th Mar 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37BYBPM0694Q1ZQ,S.MADHAVI,Regular,Feb 2022,'SMV/2021-22/021',INVOICE,05-Feb-2022,"18,836.00",ANDHRAPRADESH,NO,,,"15,962.00",0.00,"1,436.58","1,436.58",0.00,Feb 2022,11th Mar 2022,YES,,,,,
B2B,37AAACT7391N1ZN,36AACCS8200R1ZY,SALVO EXPLOSIVES AND CHEMICALS PVT LTD,Regular,Feb 2022,'4913',INVOICE,20-Feb-2022,"442,323.00",ANDHRAPRADESH,NO,,,"374,850.00","67,473.00",0.00,0.00,0.00,Feb 2022,11th Mar 2022,YES,,,E-Invoice,3a1772749a24f84faa2802706c61b29bd9ff0a9e7af5d69b8bd3313a523533ee,21-02-2022
B2B,37AAACT7391N1ZN,36AACCS8200R1ZY,SALVO EXPLOSIVES AND CHEMICALS PVT LTD,Regular,Feb 2022,'4905',INVOICE,19-Feb-2022,"519,554.00",ANDHRAPRADESH,NO,,,"440,300.00","79,254.00",0.00,0.00,0.00,Feb 2022,11th Mar 2022,YES,,,E-Invoice,e1ecaf85990ea0279fde9f03d016caa05a0d4770ee18a31e59ab81a85122663d,19-02-2022
B2B,37AAACT7391N1ZN,36AACCS8200R1ZY,SALVO EXPLOSIVES AND CHEMICALS PVT LTD,Regular,Feb 2022,'4807',INVOICE,15-Feb-2022,"333,498.00",ANDHRAPRADESH,NO,,,"282,625.00","50,872.50",0.00,0.00,0.00,Feb 2022,11th Mar 2022,YES,,,E-Invoice,8bdf1d8785a484225523101cf267613a3d362702623aa9ef0aeb987c4829a950,16-02-2022
B2B,37AAACT7391N1ZN,36AACCS8200R1ZY,SALVO EXPLOSIVES AND CHEMICALS PVT LTD,Regular,Feb 2022,'4787',INVOICE,14-Feb-2022,"459,876.00",ANDHRAPRADESH,NO,,,"389,725.00","70,150.50",0.00,0.00,0.00,Feb 2022,11th Mar 2022,YES,,,E-Invoice,8a8a0e4caae12462129a4e359ba96f583befa5652b025727844d565f301fce64,14-02-2022
B2B,37AAACT7391N1ZN,36AACCS8200R1ZY,SALVO EXPLOSIVES AND CHEMICALS PVT LTD,Regular,Feb 2022,'4771',INVOICE,13-Feb-2022,"287,861.00",ANDHRAPRADESH,NO,,,"243,950.00","43,911.00",0.00,0.00,0.00,Feb 2022,11th Mar 2022,YES,,,E-Invoice,5fe3576f44abafde952755982208445b8dbf24da90e64b83c41d00bda6341955,14-02-2022
B2B,37AAACT7391N1ZN,36AACCS8200R1ZY,SALVO EXPLOSIVES AND CHEMICALS PVT LTD,Regular,Feb 2022,'4723',INVOICE,09-Feb-2022,"933,793.00",ANDHRAPRADESH,NO,,,"791,350.00","142,443.00",0.00,0.00,0.00,Feb 2022,11th Mar 2022,YES,,,E-Invoice,55c6b07b8e86b91a938fde7b0b6d8693e2cd4c8d298b06425dbc84eed5f1a44a,09-02-2022
B2B,37AAACT7391N1ZN,36AACCS8200R1ZY,SALVO EXPLOSIVES AND CHEMICALS PVT LTD,Regular,Feb 2022,'4699',INVOICE,08-Feb-2022,"154,462.00",ANDHRAPRADESH,NO,,,"130,900.00","23,562.00",0.00,0.00,0.00,Feb 2022,11th Mar 2022,YES,,,E-Invoice,d36edb4069f9a534f030ccf3302da32fd50f41ea9c38de39bd0047f5a168c123,08-02-2022
B2B,37AAACT7391N1ZN,27AAACE3871C1ZX,ECONOMIC EXPLOSIVES LIMITED,Regular,Feb 2022,'10962580',INVOICE,24-Feb-2022,"1,252,257.30",ANDHRAPRADESH,NO,,,"1,061,235.00","191,022.30",0.00,0.00,0.00,Feb 2022,11th Mar 2022,YES,,,E-Invoice,263d5cc77584a640312d7e78a59556fabe892eab731a919f2a6b09b0fc89a392,24-02-2022
B2B,37AAACT7391N1ZN,37AADFH9665D2Z5,HARMONY CONSULTANCY,Regular,Feb 2022,'AP/21-22/0163',INVOICE,01-Jan-2022,"1,157,921.02",ANDHRAPRADESH,NO,,,"981,289.00",0.00,"88,316.01","88,316.01",0.00,Jan 2022,18th Feb 2022,YES,,,E-Invoice,6150b4a0082a4225d20f63941c82b934ed110e058705e9c99c773e38b07b8840,04-01-2022
B2B,37AAACT7391N1ZN,37BGJPG6724R1ZO,NAGABHUSHANAM ENTERPRISES,Regular,Feb 2022,'01',INVOICE,01-Apr-2021,"1,647,751.00",ANDHRAPRADESH,NO,,,"1,396,399.00",0.00,"125,675.91","125,675.91",0.00,Apr 2021,18th Feb 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37ABRFM0911C1ZG,MANGAMPET BARYTES PROJECTS,Regular,Feb 2022,'APMBPMIN2122007',INVOICE,15-Feb-2022,"357,989,362.00",ANDHRAPRADESH,NO,,,"303,380,815.00",0.00,"27,304,273.00","27,304,273.00",0.00,Feb 2022,10th Mar 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AGNPY7785K1Z2,SRI PADMAVATHI DIGITAL HOUSE,Regular,Feb 2022,'1667/2021-22',INVOICE,09-Feb-2022,"11,700.00",ANDHRAPRADESH,NO,,,"9,915.24",0.00,892.38,892.38,0.00,Feb 2022,9th Mar 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AGNPY7785K1Z2,SRI PADMAVATHI DIGITAL HOUSE,Regular,Feb 2022,'1666/2021-22',INVOICE,09-Feb-2022,"5,000.00",ANDHRAPRADESH,NO,,,"4,237.28",0.00,381.36,381.36,0.00,Feb 2022,9th Mar 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AAACT2438A1ZS,TATA TELESERVICES LIMITED,Regular,Feb 2022,'5532021212',INVOICE,03-Feb-2022,"94,400.00",ANDHRAPRADESH,NO,,,"80,000.00",0.00,"7,200.00","7,200.00",0.00,Feb 2022,10th Mar 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AAECH3525Q1Z5,HELLO MOBILES PRIVATE LIMITED,Regular,Feb 2022,'SI/VIJ2/4372',INVOICE,10-Feb-2022,"5,600.00",ANDHRAPRADESH,NO,,,"4,745.76",0.00,427.12,427.12,0.00,Feb 2022,9th Mar 2022,YES,,,,,
B2B,37AAACT7391N1ZN,36AABCK2895D1ZJ,KPMG ADVISORY SERVICES PRIVATE LIMITED,Regular,Feb 2022,'KASP-TL/500084',INVOICE,21-Feb-2022,"3,208,259.52",ANDHRAPRADESH,NO,,,"2,718,864.00","489,395.52",0.00,0.00,0.00,Feb 2022,11th Mar 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AMGPV2641E1ZZ,VIDYUT SPARES,Regular,Feb 2022,'C2066',INVOICE,28-Feb-2022,"1,062.00",ANDHRAPRADESH,NO,,,900.00,0.00,81.00,81.00,0.00,Feb 2022,7th Mar 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AQCPM4537E1ZX,PRATAP REDDY  MANNURU,Regular,Feb 2022,'MPR-2021-22/021',INVOICE,21-Jan-2022,"107,964.00",ANDHRAPRADESH,NO,,,"91,494.00",0.00,"8,234.46","8,234.46",0.00,Jan 2022,2nd Mar 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AQCPM4537E1ZX,PRATAP REDDY  MANNURU,Regular,Feb 2022,'MPR-2021-22/020',INVOICE,08-Jan-2022,"910,322.00",ANDHRAPRADESH,NO,,,"771,458.00",0.00,"69,431.22","69,431.22",0.00,Jan 2022,2nd Mar 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AQCPM4537E1ZX,PRATAP REDDY  MANNURU,Regular,Feb 2022,'MPR-2021-22/019',INVOICE,04-Jan-2022,"3,487,342.00",ANDHRAPRADESH,NO,,,"2,955,374.00",0.00,"265,983.66","265,983.66",0.00,Jan 2022,2nd Mar 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AQCPM4537E1ZX,PRATAP REDDY  MANNURU,Regular,Feb 2022,'MPR-2021-22/018',INVOICE,01-Jan-2022,"578,357.00",ANDHRAPRADESH,NO,,,"490,133.00",0.00,"44,111.97","44,111.97",0.00,Jan 2022,2nd Mar 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AABFI4847E1ZF,I C TECH,Regular,Feb 2022,'SIT-911',INVOICE,24-Jan-2022,"7,100.00",ANDHRAPRADESH,NO,,,"6,016.95",0.00,541.53,541.53,0.00,Jan 2022,4th Mar 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Feb 2022,'364',INVOICE,28-Feb-2022,"73,456.00",ANDHRAPRADESH,NO,,,"62,250.00",0.00,"5,603.00","5,603.00",0.00,Feb 2022,10th Mar 2022,YES,,,E-Invoice,4183ceeef5fbc8283d7a10f80a5089694b032ae9cf4df9d453672af790059c1a,28-02-2022
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Feb 2022,'363',INVOICE,28-Feb-2022,"145,140.00",ANDHRAPRADESH,NO,,,"123,000.00",0.00,"11,070.00","11,070.00",0.00,Feb 2022,10th Mar 2022,YES,,,E-Invoice,b6a0e4cfa19ba2997518479ae16cb60b67b2fd651407901663d2fac0fc1b0049,28-02-2022
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Feb 2022,'361',INVOICE,26-Feb-2022,"73,456.00",ANDHRAPRADESH,NO,,,"62,250.00",0.00,"5,603.00","5,603.00",0.00,Feb 2022,10th Mar 2022,YES,,,E-Invoice,1969517eaf6df67586e7373c14637d6ba83d0bdb0d586e6c8b9b69fc408286ea,26-02-2022
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Feb 2022,'360',INVOICE,26-Feb-2022,"145,140.00",ANDHRAPRADESH,NO,,,"123,000.00",0.00,"11,070.00","11,070.00",0.00,Feb 2022,10th Mar 2022,YES,,,E-Invoice,8895f438819d3fa562ebbd67764e4941d78e63722557db6180b32c69d0dbed6a,26-02-2022
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Feb 2022,'358',INVOICE,25-Feb-2022,"73,456.00",ANDHRAPRADESH,NO,,,"62,250.00",0.00,"5,603.00","5,603.00",0.00,Feb 2022,10th Mar 2022,YES,,,E-Invoice,ac06f4b733c099fb54e614871b842861b851e6d9db65808a2cfeea4b48d60d27,25-02-2022
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Feb 2022,'357',INVOICE,25-Feb-2022,"145,140.00",ANDHRAPRADESH,NO,,,"123,000.00",0.00,"11,070.00","11,070.00",0.00,Feb 2022,10th Mar 2022,YES,,,E-Invoice,2561f878b6e6ff0bf96914b8c1672a8ec4f9a3bcb7529a2e9e1eff7af72ae4fd,25-02-2022
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Feb 2022,'355',INVOICE,24-Feb-2022,"73,456.00",ANDHRAPRADESH,NO,,,"62,250.00",0.00,"5,603.00","5,603.00",0.00,Feb 2022,10th Mar 2022,YES,,,E-Invoice,766bcf02c500df8ba12a85798a91964c6a066000a49c1c4322af4dc54b0c4928,24-02-2022
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Feb 2022,'354',INVOICE,24-Feb-2022,"145,140.00",ANDHRAPRADESH,NO,,,"123,000.00",0.00,"11,070.00","11,070.00",0.00,Feb 2022,10th Mar 2022,YES,,,E-Invoice,6b071836398b04bd1aee548a9bb7cbfbab56e9db96deb491ca154848197ec442,24-02-2022
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Feb 2022,'350',INVOICE,22-Feb-2022,"71,982.00",ANDHRAPRADESH,NO,,,"61,000.00",0.00,"5,491.00","5,491.00",0.00,Feb 2022,10th Mar 2022,YES,,,E-Invoice,74f45d511d9c68b7e1417e30da791c10f3915459380ef92449c536529d07e1ce,22-02-2022
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Feb 2022,'349',INVOICE,22-Feb-2022,"142,192.00",ANDHRAPRADESH,NO,,,"120,500.00",0.00,"10,846.00","10,846.00",0.00,Feb 2022,10th Mar 2022,YES,,,E-Invoice,c958f99202f1cace5a4da54551598067aed89f80397d848419d3fc0b4114b728,22-02-2022
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Feb 2022,'347',INVOICE,21-Feb-2022,"71,982.00",ANDHRAPRADESH,NO,,,"61,000.00",0.00,"5,491.00","5,491.00",0.00,Feb 2022,10th Mar 2022,YES,,,E-Invoice,a308bf4946d3039b25b7db5a5be31a9309252da87085aad3fd458da8744b3dc3,21-02-2022
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Feb 2022,'346',INVOICE,21-Feb-2022,"142,192.00",ANDHRAPRADESH,NO,,,"120,500.00",0.00,"10,846.00","10,846.00",0.00,Feb 2022,10th Mar 2022,YES,,,E-Invoice,274a0056cdb1037b86a330c08b3f473331dccf3e434c092e103094b3bac9192e,21-02-2022
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Feb 2022,'345',INVOICE,17-Feb-2022,"71,982.00",ANDHRAPRADESH,NO,,,"61,000.00",0.00,"5,491.00","5,491.00",0.00,Feb 2022,10th Mar 2022,YES,,,E-Invoice,c5a0a7c5073fca553f52e3aa484601b402775945cc5af966b4129e6d06184c3c,17-02-2022
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Feb 2022,'344',INVOICE,17-Feb-2022,"142,192.00",ANDHRAPRADESH,NO,,,"120,500.00",0.00,"10,846.00","10,846.00",0.00,Feb 2022,10th Mar 2022,YES,,,E-Invoice,2c54d0da22f407ce5ded889c0713285b97da113ad6bf8951ee38b740dfb2ee4a,17-02-2022
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Feb 2022,'343',INVOICE,16-Feb-2022,"71,982.00",ANDHRAPRADESH,NO,,,"61,000.00",0.00,"5,491.00","5,491.00",0.00,Feb 2022,10th Mar 2022,YES,,,E-Invoice,34796eb2c974fd30f9f7ade0b2bcd0c44ecaca2a25402a9a8fe247b8cb001499,16-02-2022
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Feb 2022,'342',INVOICE,16-Feb-2022,"142,192.00",ANDHRAPRADESH,NO,,,"120,500.00",0.00,"10,846.00","10,846.00",0.00,Feb 2022,10th Mar 2022,YES,,,E-Invoice,53a4b9548a20e4ce5519802f819eafe26029cd1ed81d2f37cca606f3045de166,16-02-2022
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Feb 2022,'341',INVOICE,15-Feb-2022,"71,982.00",ANDHRAPRADESH,NO,,,"61,000.00",0.00,"5,491.00","5,491.00",0.00,Feb 2022,10th Mar 2022,YES,,,E-Invoice,90189d03c9d0be202e74a93d4dbd8e7c8e7aa3925d86c6bc4cc43453902f24db,15-02-2022
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Feb 2022,'340',INVOICE,15-Feb-2022,"142,192.00",ANDHRAPRADESH,NO,,,"120,500.00",0.00,"10,846.00","10,846.00",0.00,Feb 2022,10th Mar 2022,YES,,,E-Invoice,b441dcb8cd24d41ad60e91847d6113f55536274c1320d36b495cb92bddc9ea0c,15-02-2022
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Feb 2022,'337',INVOICE,12-Feb-2022,"71,982.00",ANDHRAPRADESH,NO,,,"61,000.00",0.00,"5,491.00","5,491.00",0.00,Feb 2022,10th Mar 2022,YES,,,E-Invoice,93cbed20140b264c860abfe79d06242320ed5cc3abc77d055e7460f1e840fb00,12-02-2022
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Feb 2022,'336',INVOICE,12-Feb-2022,"142,192.00",ANDHRAPRADESH,NO,,,"120,500.00",0.00,"10,846.00","10,846.00",0.00,Feb 2022,10th Mar 2022,YES,,,E-Invoice,a52a04e3b32d41be5f363570ebb5f48c4ee7b1e9b3b9f6fff6975d7eec31f752,12-02-2022
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Feb 2022,'332',INVOICE,10-Feb-2022,"71,982.00",ANDHRAPRADESH,NO,,,"61,000.00",0.00,"5,491.00","5,491.00",0.00,Feb 2022,10th Mar 2022,YES,,,E-Invoice,5f4689de5b37458fc1e2a82c6eddfa579ecdea1e2bbb33e5fc57583299cd0957,10-02-2022
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Feb 2022,'331',INVOICE,10-Feb-2022,"142,192.00",ANDHRAPRADESH,NO,,,"120,500.00",0.00,"10,846.00","10,846.00",0.00,Feb 2022,10th Mar 2022,YES,,,E-Invoice,7263996654eeb56988a2bedbc38879299120ce0dbcb55a63114f2c78872629db,10-02-2022
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Feb 2022,'328',INVOICE,09-Feb-2022,"71,982.00",ANDHRAPRADESH,NO,,,"61,000.00",0.00,"5,491.00","5,491.00",0.00,Feb 2022,10th Mar 2022,YES,,,E-Invoice,c9ce0366b8f7cb971e4e7332bfd1aab923e32e0282e3d13c5a14a7fa4e02992c,09-02-2022
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Feb 2022,'327',INVOICE,09-Feb-2022,"142,192.00",ANDHRAPRADESH,NO,,,"120,500.00",0.00,"10,846.00","10,846.00",0.00,Feb 2022,10th Mar 2022,YES,,,E-Invoice,646d0d7a04d27e987efb1b76c2f47019f1d583c6c91c01750fc0870feae054fe,09-02-2022
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Feb 2022,'325',INVOICE,08-Feb-2022,"71,982.00",ANDHRAPRADESH,NO,,,"61,000.00",0.00,"5,491.00","5,491.00",0.00,Feb 2022,10th Mar 2022,YES,,,E-Invoice,df7979f67717cc843a28ae1fdb15d190d8b34da0c86ece11413dc60c2758e412,08-02-2022
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Feb 2022,'324',INVOICE,08-Feb-2022,"142,192.00",ANDHRAPRADESH,NO,,,"120,500.00",0.00,"10,846.00","10,846.00",0.00,Feb 2022,10th Mar 2022,YES,,,E-Invoice,edcc313039bdded1d7c028d344cae991f51398889d3bc046456b46784a607f5b,08-02-2022
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Feb 2022,'322',INVOICE,05-Feb-2022,"71,982.00",ANDHRAPRADESH,NO,,,"61,000.00",0.00,"5,491.00","5,491.00",0.00,Feb 2022,10th Mar 2022,YES,,,E-Invoice,32637b699029bd7187f5e4245969035a726bf59c8bb708398e8989b1c527962b,05-02-2022
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Feb 2022,'321',INVOICE,05-Feb-2022,"142,192.00",ANDHRAPRADESH,NO,,,"120,500.00",0.00,"10,846.00","10,846.00",0.00,Feb 2022,10th Mar 2022,YES,,,E-Invoice,75dbf91d4a7f2364c00b888ef2b66fd6ff670b57a1d5a054cccceb211d1fe878,05-02-2022
